ID,RiskScore
271,76.25209352595202
272,28.53712529861249
273,48.01676184408194
274,26.877781256133627
275,40.36597558649308
276,62.24182498910395
277,32.11300030093139
278,62.83366320991369
279,25.926142678375562
280,62.93233183086746
281,60.16805025798583
282,64.4203371119005
283,57.11713585365492
284,34.279782225708935
285,29.010285753883572
286,29.6329360363813
287,68.8743726144633
288,55.26615346940029
289,32.709078250515255
290,62.50464016312738
291,37.776694627249896
292,55.69849866371584
293,70.26336610655272
294,31.084628471561285
295,68.69659102517464
296,69.59757263436727
297,30.06399530662207
298,35.009800736260104
299,67.4634184943972
300,49.07841645113207
301,70.95402979800367
302,48.36309400510473
303,34.07992831629437
304,60.56825502696882
305,27.04491711337196
306,37.640403808876
307,68.31906377083676
308,56.96776011812133
309,30.072500238715456
310,70.22875502645353
311,57.62264132979334
312,54.23348427619288
313,44.25705792160036
314,66.36429695506924
315,75.7936652166549
316,39.05865938306444
317,35.32777061127303
318,66.87107729969168
319,34.07511660301894
320,27.167242898090326
321,34.12302014529736
322,68.1670083416686
323,67.84816069653259
324,88.07339339330686
325,30.913277726027463
326,72.6159107054824
327,31.10062547551284
328,43.249872419648526
329,28.764922926947346
330,52.57729934073139
331,81.16025001886102
332,20.776459443389868
333,68.57281849456567
334,61.91488944705
335,61.80137103859146
336,57.32391309676812
337,30.443998995886002
338,36.09410448264106
339,49.68562421746597
340,73.61194408822777
341,74.06859953654696
342,70.02558524712046
343,65.54011517970835
344,34.40459939362583
345,31.284630283442155
346,43.860643120000596
347,39.28944533153957
348,39.01786924384578
349,24.940777572932046
350,43.17380899104996
351,32.33076147518696
352,63.18780747950605
353,26.645945538005904
354,29.824808011762492
355,31.899728220172715
356,23.10373536997126
357,27.36568706454564
358,29.2474524476818
359,72.3050869719411
360,28.970695811436375
361,24.80858722898226
362,32.420430914984614
363,60.263362140578636
364,52.03067899481668
365,55.393222913970156
366,54.648393703275026
367,32.961888485143
368,63.82110313070955
369,42.4927406654192
370,36.183416145872
371,27.96258202900867
372,33.11925004125931
373,69.12242301681508
374,58.3777925446451
375,35.905639103397725
376,25.65993732344074
377,61.725725280424435
378,49.560268159820176
379,66.70431590681783
380,33.728440039138846
381,28.91626973011753
382,63.093936568643024
383,66.23422736879292
384,53.4276154536656
385,65.1736067280045
386,26.39284050246759
387,32.957352438545705
388,61.834965950494016
389,32.60287925686883
390,67.25896922883325
391,69.13455381269502
392,62.92757451184948
393,38.91034136003697
394,71.274773972059
395,65.11216952654779
396,30.809176492995785
397,27.084438039243043
398,60.457489896857645
399,31.63397130855331
400,57.60992536033598
401,67.97582008812152
402,24.666457945506327
403,67.11504482717773
404,65.43757314864321
405,54.49098348911655
406,28.15080850998272
407,64.52721607304638
408,52.34928296631347
409,33.370022536592344
410,36.042758372983386
411,41.28461928307506
412,31.352607091751427
413,31.696452858946476
414,59.9647094492479
415,43.72467269543221
416,45.21929475464906
417,39.06371695365034
418,28.0814863986092
419,52.66212015729334
420,23.429116971552823
421,40.27979410925165
422,32.46386797569011
423,61.564393033063226
424,26.280965789735088
425,53.40700768886254
426,30.123754356051162
427,35.55076718172398
428,58.83481558047099
429,32.87083158590548
430,64.39353523559875
431,32.63278885466542
432,68.86375009633902
433,65.89157588901388
434,69.65460532641542
435,58.806705680888044
436,27.580792484969624
437,67.87522576295424
438,40.02217580842382
439,52.37398833839274
440,72.74256968077029
441,29.757143986616622
442,66.80590007286068
443,60.06120035263117
444,70.47293997956733
445,70.83497854367201
446,67.5891444254956
447,41.256295798307434
448,66.1581665096528
449,71.15056985154584
450,68.59247439472121
451,74.90044318116865
452,27.48204825322664
453,60.440669538457925
454,61.34888599041176
455,36.52446282196904
456,40.9944578051782
457,61.38587777902412
458,36.794268964064
459,59.21116957836054
460,34.50338119164128
461,36.03162344490441
462,27.42344285139159
463,52.534971805255886
464,24.32143945543464
465,40.663984661145314
466,28.702587054146104
467,63.74640169695868
468,39.417944985945084
469,74.00505890474446
470,60.421341933831755
471,69.92041607900556
472,36.08580736405842
473,31.830425715662138
474,27.80350260170114
475,64.34444987285568
476,27.221254794014218
477,71.84369710421306
478,25.409555841074855
479,61.24472338388179
480,59.73538633945709
481,38.8220853038325
482,70.91225374817344
483,36.707006904420695
484,31.888777874592797
485,46.8548913433611
486,69.34732905498836
487,37.15298468754079
488,73.30089817394413
489,25.137320346058406
490,69.39688117829144
491,35.64774854900943
492,69.559086558045
493,32.1076597872585
494,68.85681669750151
495,34.76805206814929
496,81.72521343206107
497,68.1177062286111
498,50.90979790472471
499,28.632608619771386
500,47.04073436896551
501,40.859543617982375
502,71.39737310542077
503,26.50401896495784
504,35.12237758049032
505,52.46266481885129
506,49.9344176501061
507,72.50928065018327
508,29.619366345921126
509,75.56060773902786
510,46.057203831985476
511,50.9058377296869
512,26.632469591400145
513,82.41700156076558
514,65.53955984194621
515,37.24187948913504
516,42.231410963067006
517,37.89247999405422
518,39.03496807026977
519,43.002019876313994
520,70.5912174918342
521,72.34463655543438
522,68.73177468123977
523,26.542273109945913
524,47.65767366969606
525,69.19568847335024
526,48.39780759040454
527,58.1223246933664
528,21.631084980349808
529,38.80913634193909
530,28.913197625610408
531,23.383157597338357
532,47.885909097414086
533,58.187593284118584
534,63.324093743523875
535,31.786269218725923
536,60.184570939733334
537,74.80141625679246
538,67.1709989067724
539,72.8566849879202
540,62.75441125060662
541,34.67242686147321
542,75.36166418161298
543,51.569449034996794
544,63.462602841488376
545,75.82782132386417
546,72.40683044499173
547,53.51926003623089
548,60.68734227349465
549,58.67397984760981
550,37.320857498876755
551,35.61269715219462
552,56.33618686410493
553,31.092777556047913
554,73.19147727361815
555,54.647664378523764
556,45.88111140586898
557,38.16238633354744
558,70.3147215034237
559,43.64525425503491
560,36.30473700911205
561,67.20621140653866
562,73.51197576514281
563,65.34095726127968
564,28.998224936328963
565,76.28292872891333
566,48.13106807929387
567,44.78728192920532
568,56.86387398749065
569,34.17086253174645
570,71.92476137556012
571,30.611213526821857
572,70.93738386984226
573,56.858404505128185
574,37.77901987052072
575,36.08393751388597
576,48.26698600229166
577,25.106091177136236
578,57.339286731650084
579,27.987604449868897
580,28.016189273176757
581,29.85784902156666
582,72.05262429622951
583,50.510748723129424
584,38.46681029982514
585,30.95284434452631
586,68.3003608195778
587,32.31164348731515
588,39.80290432447956
589,32.627735704088835
590,63.44914238355438
591,42.00570195030216
592,77.0943570958727
593,60.13910867510453
594,64.47089017994254
595,28.819707378855
596,66.38322428144922
597,36.65237906355401
598,52.18548713578299
599,62.22282932307164
600,34.4961734273167
601,68.14118973994819
602,60.86042534301693
603,72.69320622105249
604,68.56763946550745
605,38.84875080367054
606,37.63803478371475
607,67.78391570027276
608,33.45384131269179
609,28.48339272534524
610,67.80883776881869
611,42.208014863969844
612,36.00868030265867
613,52.771936922744416
614,32.26280274606113
615,36.0164478634058
616,29.884088013537372
617,27.26561803174686
618,43.90210564170922
619,30.76665606365893
620,36.835464133936284
621,55.38408329655894
622,63.79419066602593
623,67.32695594157998
624,26.080326841290777
625,75.29978629908899
626,58.43835204599927
627,64.71385845888814
628,78.49511671011739
629,35.019366858408816
630,32.179481569840966
631,38.7561965489012
632,68.5292170683706
633,36.47147927170101
634,31.127201110681025
635,41.844590514833406
636,44.41772126641899
637,68.46831108063839
638,30.297151274463655
639,77.51266775863488
640,72.95416519420384
641,35.18855061813537
642,35.44615190622533
643,68.78360126408442
644,64.01442643622137
645,27.31685569679527
646,68.8727139746244
647,60.61682808284334
648,55.500022259195944
649,78.24091394964077
650,32.57928603753557
651,29.888243698444768
652,23.739279101946522
653,32.43887788201166
654,33.240057727578204
655,40.40876540544596
656,27.091002691014307
657,76.33530830547295
658,30.825981769745862
659,38.27736144481831
660,36.52281894156077
661,23.92867269125655
662,26.265137520449382
663,31.024352476886772
664,51.20204781842908
665,70.70558813212386
666,26.982539927132272
667,42.63178147415132
668,51.37514527337161
669,33.80008733591384
670,29.483985260896343
671,31.222871269794283
672,25.607334872308623
673,30.145984583822095
674,29.971788876799888
675,72.97043055504379
676,59.28735209342731
677,33.55788710229308
678,36.49289685912117
679,75.44928917726007
680,67.79212242585201
681,37.373282399285856
682,34.23894514129131
683,48.12943762072393
684,27.07802072872032
685,53.197456066049895
686,68.21240849754687
687,36.47942377972271
688,76.32708270325585
689,60.91536054100095
690,33.92566714492298
691,64.24721088987688
692,59.46702121034246
693,46.55565346644333
694,24.47882997703958
695,72.68380053003085
696,60.58548945057184
697,68.31672099479677
698,71.95316591183614
699,47.75574869519493
700,56.91961954619673
701,36.79542897077935
702,26.617245524539772
703,31.406538361715043
704,28.214568188479458
705,26.94299787366111
706,39.14348051921368
707,71.48548665362412
708,55.646695181201444
709,42.96453830206912
710,65.7042151693638
711,63.212379037973086
712,33.538269013014485
713,69.52888931141675
714,72.87835769912273
715,22.130278878614
716,27.419832344415006
717,63.901479770463155
718,37.15200138764493
719,43.66305225453944
720,64.61098303619947
721,66.26962926105391
722,28.84153886738503
723,29.56766113046501
724,61.6487275308679
725,35.700117556706005
726,28.546418967315986
727,50.8336311841923
728,70.78136109481375
729,30.302575185220153
730,42.90737361652622
731,50.81711173855492
732,31.627991286840153
733,38.16107944952041
734,51.60623147198398
735,26.598338734416995
736,62.27246067780016
737,47.99154401822486
738,40.12516725843508
739,26.760837854977957
740,28.601286362905217
741,68.43748214593012
742,53.14430142493313
743,48.37752422538223
744,32.4151000137399
745,56.35195649080323
746,66.40381828776835
747,58.575439561555974
748,32.00518138547858
749,42.129160878351506
750,71.44754339287864
751,50.15789815712317
752,81.8039079997584
753,54.70641684408107
754,47.36077855156552
755,52.30763117533809
756,24.400049259058264
757,73.27731951027124
758,68.70293125910199
759,60.73358206859041
760,32.59823109485682
761,40.535771833709106
762,44.03344551128705
763,42.11211558750702
764,69.93349082120174
765,69.99998935988181
766,28.404640055236946
767,85.0881813710923
768,26.610896912624767
769,48.64045029877032
770,32.52550135762793
771,74.83971808838446
772,64.53371555350829
773,25.828654831037905
774,29.450121655256577
775,40.327994989320736
776,36.667798219222554
777,29.007102179388387
778,33.72014139854092
779,34.002653218554904
780,50.49364081857733
781,54.38898962315245
782,70.26472565652902
783,74.49446700308896
784,37.37662055575188
785,27.08830596014361
786,61.85463547091071
787,68.97285216833689
788,66.01462941219341
789,42.98325399359153
790,65.98064640298288
791,29.348968173659777
792,32.161494948936166
793,35.97024394465671
794,77.70133253565577
795,33.995537639638826
796,42.81090073396392
797,32.18054096838973
798,71.21299296122028
799,64.32465943834256
800,69.7149357199214
801,45.31110742122862
802,25.246970718366253
803,56.144378669258074
804,68.56433667391234
805,66.48622678982424
806,67.81965011800628
807,62.51308399074339
808,68.81714178988355
809,54.09944969938777
810,75.0253055136843
811,57.89699691701942
812,28.41470790057789
813,73.84237058049165
814,47.834698886634
815,76.4044253632297
816,24.151021378218946
817,58.33500981096281
818,68.31471236254615
819,32.585008775411296
820,34.54083182479681
821,57.422695003757
822,41.576732947225814
823,62.5961701673934
824,72.69914072865758
825,82.99376344257222
826,43.805941157816804
827,32.29799904423858
828,26.61062951006081
829,34.965815230745925
830,29.93210711993384
831,65.87144644366069
832,43.045649456726046
833,55.608694517373614
834,34.07599645237631
835,62.05834366635756
836,28.714574000201832
837,35.102160414541515
838,31.11454181602829
839,58.23109078927746
840,71.56949653448093
841,65.95695385734278
842,68.13909487738007
843,53.43059069460378
844,82.3210780369268
845,47.530017049394914
846,44.586590243122835
847,29.89181828599519
848,67.37100557243409
849,40.36730098549734
850,34.05506607096635
851,59.89309279161556
852,49.56429964578862
853,28.43163788171253
854,33.467511027254936
855,28.72993063413042
856,58.724838703998714
857,25.35142508163387
858,31.993247092166225
859,68.46690518801849
860,32.32305469449315
861,51.69121207193097
862,41.71879046461917
863,26.948591600437624
864,27.98122559454582
865,47.48492826010799
866,74.40602337077888
867,29.919597749449462
868,35.329795561773004
869,61.520066184586554
870,26.88473960069114
871,28.87546772951363
872,47.33378302326495
873,53.38431144291242
874,25.059728014473112
875,70.71503836593627
876,30.805095101140783
877,33.688041851859914
878,36.81524475212168
879,28.919102246177072
880,28.704609389599586
881,28.576269847568078
882,76.57569153357507
883,34.99661346695235
884,43.11298377365778
885,28.009744193896033
886,56.41537356238929
887,56.8209209964648
888,73.37611052464369
889,65.47876025094159
890,29.385940926556707
891,29.64431786038327
892,73.24342027050584
893,33.27960346142345
894,36.9489760265745
895,21.771422404103262
896,42.48139577427514
897,50.20289324713291
898,52.06282974933794
899,72.2580334179073
900,29.575072522877974
901,71.02838306203503
902,76.18730050596206
903,75.06654477165468
904,62.13520903197478
905,78.79683298961432
906,43.973624869817094
907,68.35907083745555
908,59.22346083823506
909,56.899359232935105
910,43.38684519642147
911,73.71739136981309
912,74.5058523215265
913,65.8611383922908
914,31.111005566239534
915,47.949380926346606
916,61.2712183694857
917,55.0177064688901
918,25.349950377017286
919,36.32273049033468
920,22.967554768055912
921,31.133319201033917
922,50.7168640350562
923,40.879403431610584
924,69.56729409566935
925,76.45484950609959
926,64.57303120646151
927,39.95559954490467
928,47.89082613050896
929,27.491795992106603
930,34.387341715766496
931,30.866701911099913
932,28.12588096457655
933,51.84245497515486
934,33.56194566322516
935,55.85604725092898
936,69.02056153393777
937,23.60557020702833
938,62.987335734525615
939,58.41358561527819
940,59.58924297952519
941,38.06735279085317
942,38.84467386022082
943,70.15010693815623
944,28.256666352389797
945,67.91046729274753
946,34.165182496387715
947,60.4011539584252
948,43.93032497680494
949,35.413024971523235
950,30.717486344827897
951,50.382170590764794
952,53.09583793820151
953,60.41076456057189
954,38.5942963779186
955,85.95854186208962
956,67.10949770490167
957,52.82512720958422
958,44.71720213587032
959,31.34326792447943
960,35.342893396738006
961,41.04136014707631
962,25.920585261662207
963,66.97198495900938
964,53.51061450346107
965,37.13511610877533
966,32.011281971278734
967,69.50162848860332
968,27.48562993925101
969,24.894525943764318
970,65.47860665491218
971,33.290679458914504
972,29.218329826964908
973,52.067351661444114
974,37.126148457277644
975,32.0127406870033
976,69.96851417930698
977,69.83361272899943
978,66.76084578339098
979,30.770074812231275
980,56.71813710362032
981,28.5986266725043
982,66.43639851719553
983,30.02081963933692
984,52.17367061074142
985,49.8146671766192
986,30.753263789360172
987,70.9964803976089
988,26.60765359324504
989,71.64041325290451
990,31.599338049953833
991,57.00970958483063
992,33.14126350713513
993,30.083347451602375
994,70.96390021426501
995,22.596334535574986
996,49.24175637513506
997,25.537502488775054
998,76.86708908067251
999,32.0868208758239
1000,29.413521869383196
1001,68.32721911375857
1002,30.805000967786544
1003,61.82650464657117
1004,64.61816334056546
1005,24.182163914760057
1006,74.01697721822512
1007,35.64169632358159
1008,66.65670010429172
1009,29.305246320482638
1010,80.52600834420318
1011,30.39078140175062
1012,28.290344470810144
1013,72.60449197632903
1014,40.273086220089056
1015,71.97146166435346
1016,37.09635253968614
1017,45.354415845521274
1018,28.770890283791356
1019,70.04749507695509
1020,25.97436218547311
1021,39.741740585909625
1022,40.107820000524484
1023,63.9722413507729
1024,67.91103772196885
1025,27.320931224025124
1026,34.5909240705069
1027,32.82099557654143
1028,21.822125884292582
1029,30.67968309873663
1030,64.87541323454502
1031,30.864222226020104
1032,37.743945995292634
1033,31.979345842211426
1034,31.831945156895717
1035,68.26882900016781
1036,69.02358556914629
1037,68.30798987945722
1038,54.21730041790656
1039,68.44070469861049
1040,57.39192069677677
1041,25.729959957855485
1042,66.59334985020088
1043,73.17224162054134
1044,25.08938706438581
1045,65.33124555030939
1046,38.56160705165046
1047,35.615727424856225
1048,53.47388219956106
1049,28.287415909926178
1050,32.48275688067306
1051,67.6817531617398
1052,39.68420461651104
1053,58.21958007209379
1054,68.66301671336214
1055,37.14663454940071
1056,30.37906546400452
1057,29.743651522577373
1058,62.68612687674582
1059,29.859487276590635
1060,62.36626489432105
1061,60.72342828968949
1062,68.19514099826544
1063,57.11058646966382
1064,35.800907691516365
1065,66.18421070410122
1066,53.59050581336448
1067,42.61535046745103
1068,32.74284351601647
1069,36.46604285063905
1070,50.67510118279517
1071,23.44220171688027
1072,44.2774770986087
1073,29.72516521154648
1074,62.536448983095866
1075,35.279589728802605
1076,73.87061661537679
1077,39.55553519618099
1078,57.73191028654587
1079,52.449535753032286
1080,30.497221751033813
1081,31.661097832772665
1082,29.813474954796508
1083,71.69046405467103
1084,62.81130129420652
1085,26.74765928984148
1086,35.52196974645812
1087,62.98476382894892
1088,30.022759440221197
1089,39.801993536541595
1090,29.3491577313607
1091,74.46852243484398
1092,66.13327159857691
1093,29.30788117875995
1094,33.41237053493358
1095,70.32326320095864
1096,36.083597749937525
1097,71.52728505219737
1098,67.96805229172399
1099,76.81415238990151
1100,24.7076914351321
1101,24.34795537694778
1102,60.379500701674736
1103,27.91404817641672
1104,62.45763386989139
1105,38.96002463259287
1106,66.5982293386327
1107,62.24188651763015
1108,22.910154064652897
1109,59.347427799495364
1110,48.79884804660416
1111,41.700756275637204
1112,57.97607055309196
1113,31.881908491897356
1114,61.74399180208286
1115,57.46639232234742
1116,51.932636709327326
1117,36.53686823567203
1118,69.00912723802846
1119,33.660331653958806
1120,38.71253054348981
1121,33.37063579129517
1122,32.256336544403354
1123,35.363889687876146
1124,64.50644787992114
1125,27.006702584263948
1126,64.15817656548677
1127,60.28333206482388
1128,39.66948705467274
1129,37.06960675652784
1130,65.99580072215078
1131,78.27991342562933
1132,34.42102535445974
1133,35.34028637633642
1134,64.60825472887107
1135,46.62195533884824
1136,44.789690660026906
1137,45.58591609602451
1138,56.46387515001726
1139,36.748940961540235
1140,43.334279706427374
1141,56.3223297924065
1142,70.20931306824096
1143,24.99498623122744
1144,64.4707711061967
1145,66.44718821011072
1146,33.28590951890494
1147,50.21371315216587
1148,34.61752381067128
1149,66.67536536727127
1150,27.400409011405127
1151,38.40893190318922
1152,32.64768321334841
1153,61.632021000403455
1154,33.4609612729409
1155,30.060979526022717
1156,31.442706019659436
1157,68.28281382783635
1158,73.99153100343186
1159,70.48697305697024
1160,27.78087120036171
1161,61.33013097312619
1162,71.59929502664342
1163,28.302556710571878
1164,66.64206987606836
1165,63.80650218056433
1166,72.30080302598977
1167,66.32269095390113
1168,39.38561319699643
1169,53.41016179356963
1170,25.064858320592073
1171,71.986408406513
1172,28.995941626166026
1173,60.37402711053474
1174,65.48003313134646
1175,57.75182671266425
1176,64.5916885588551
1177,64.39715838078276
1178,35.500414118738206
1179,27.015891517473516
1180,33.88091171937679
1181,66.69101295692012
1182,40.640022376407956
1183,29.555392644772727
1184,37.968010702139495
1185,34.71265413601426
1186,65.07617516631262
1187,56.20963781493569
1188,27.64894414917976
1189,26.869999724722874
1190,28.070706170210208
1191,46.655669542697105
1192,46.4602072074812
1193,34.30212886412585
1194,48.560054521118566
1195,39.582656946724654
1196,32.403016069274464
1197,65.29345603797556
1198,32.868521935977775
1199,56.95732344341908
1200,63.27748715897442
1201,36.29534245758172
1202,75.44456937577262
1203,58.53013365723321
1204,66.93914467752211
1205,29.576255349759847
1206,31.51392149532896
1207,55.85026958820214
1208,41.160737654989056
1209,62.65706720996611
1210,62.57341894754165
1211,49.290837681251205
1212,77.09294768125869
1213,47.99561008804548
1214,72.11357067075608
1215,62.52177591923002
1216,24.26713887657144
1217,55.194596036757794
1218,32.15807613434256
1219,60.26903981858273
1220,47.61544167960822
1221,37.803984011336894
1222,34.66881802626479
1223,37.66624474421456
1224,32.90287777123261
1225,56.99227153866444
1226,70.89802017175101
1227,62.471668188656274
1228,50.48130504562611
1229,66.82247152349369
1230,48.72199280050408
1231,27.19855460633917
1232,50.63024091283526
1233,60.57589920622698
1234,65.6161012804029
1235,40.91203514239876
1236,76.71718563260275
1237,55.32642291312798
1238,48.987895006057
1239,32.081581312136564
1240,34.08939685342029
1241,69.00464517932829
1242,32.95346357340036
1243,34.15482618846085
1244,50.826060967064606
1245,53.97679454294148
1246,71.28176266187734
1247,46.494096460828175
1248,70.6255829691426
1249,28.909937276361415
1250,46.363713433745225
1251,29.168351878111107
1252,28.867428953983534
1253,27.83480551198577
1254,72.02396630649734
1255,60.64731178481038
1256,51.39513845836451
1257,67.96008889930103
1258,68.42459109979923
1259,72.91327532124205
1260,66.41752131836105
1261,31.01319209164479
1262,29.983414956603003
1263,75.8071201099699
1264,25.884735916569134
1265,60.372929765727775
1266,30.488194808878323
1267,65.18221479618059
1268,26.918885224445493
1269,68.35347944190875
1270,49.06268771044316
1271,38.023272784375465
1272,40.84347121080018
1273,39.25258898168705
1274,68.36616412181426
1275,65.56184869246303
1276,63.250582569601924
1277,31.96019890122397
1278,57.33098439232747
1279,26.119505965632758
1280,67.30427635450742
1281,60.50134715656342
1282,60.413388125974166
1283,34.799763899336924
1284,70.0795135984285
1285,72.18235573943828
1286,48.48672019334712
1287,38.89124202524362
1288,51.07107678360421
1289,64.57890958383037
1290,31.115871371050332
1291,71.67828462710744
1292,55.13182387791558
1293,31.622435424308367
1294,46.73070963216446
1295,65.50883929263809
1296,29.891368159877644
1297,34.08797247053731
1298,38.330348745795405
1299,50.44487685530738
1300,51.21167389767881
1301,76.27567452323724
1302,65.05398373826394
1303,63.79142034863352
1304,69.57168570224867
1305,50.63248870628057
1306,61.546440138199166
1307,28.18686111311426
1308,56.05217042738086
1309,33.87475720037145
1310,53.19839205302389
1311,66.73347828119682
1312,69.88334861288783
1313,33.863375093076954
1314,27.773786289858254
1315,28.80467734197092
1316,32.0043598009715
1317,60.84379012965508
1318,30.389633047947274
1319,34.840740424796735
1320,47.927853892123075
1321,31.06657365255341
1322,68.52547366605523
1323,72.02021957160878
1324,38.70008334405169
1325,65.48472842319661
1326,41.95483381916926
1327,26.180411849449523
1328,72.6806177442387
1329,38.93573922732643
1330,67.91990211113318
1331,53.445088492385686
1332,23.96893682208898
1333,46.31768646145242
1334,72.66651991893143
1335,72.64961019358725
1336,75.44994603501718
1337,28.264765197593796
1338,51.19764212012024
1339,59.25843629559774
1340,27.88421849277659
1341,31.40504651447514
1342,27.799368155240895
1343,30.11905733678576
1344,26.51317713187798
1345,29.850154925478925
1346,57.57882833632066
1347,29.34453065607083
1348,70.3594212652301
1349,67.27091367525261
1350,36.24005894397105
1351,63.03263734568092
1352,28.111433045851086
1353,75.91716401028168
1354,68.90501620544975
1355,48.06061842214649
1356,68.56758924340708
1357,30.269188102969615
1358,27.546176916627
1359,37.2409650259431
1360,52.973448556101474
1361,68.72139876771482
1362,37.40621903478554
